"annuanil","annuanil"
"lokesh","lokesh"
"hashrat","hashrat"
"shiv kumar","shiv kumar"
"firoz","firoz"
"rohit  kumar","rohit  kumar"
"amar pal","amar pal"
"laxmi kant","laxmi kant"
"pallu","pallu"
"devender yadav s/o vishav nath yadav","devender yadav s/o vishav nath yadav"
"jai kailash","jai kailash"
"virender paswan","virender paswan"
"sanjay","sanjay"
"rohit","rohit"
"pankaj kumar","pankaj kumar"
"patav","patav"
"janwi chaudhary","janwi chaudhary"
"rishi raj","rishi raj"
"ajay kumar","ajay kumar"
"chand","chand"
"mohd. fazil","mohd. fazil"
"satendra pal singh","satendra pal singh"
"moham madhav","moham madhav"
"lalit singh bisht","lalit singh bisht"
"pradeep","pradeep"
"stifen john","stifen john"
"saleem","saleem"
"virender sehrawat","virender sehrawat"
"meenu","meenu"
"ravi kapoor","ravi kapoor"
"vikram khatri","vikram khatri"
"khetra nath","khetra nath"
"saleem ansari","saleem ansari"
"sukhdev","sukhdev"
"ramveer","ramveer"
"man mohan","man mohan"
"robert forsis","robert forsis"
"succha singh","succha singh"
"amir","amir"
"inder lal","inder lal"
"md.badrealam","md.badrealam"
"satish","satish"
"vishanu","vishanu"
"bhart kumar","bhart kumar"
"vedh prkash","vedh prkash"
"babu lal sharma","babu lal sharma"
"amit prasar","amit prasar"
"unknown","unknown"
"rohit rawat","rohit rawat"
"param","param"
"ravinder","ravinder"
"nitin sharma","nitin sharma"
"badan singh","badan singh"
"nand kishore","nand kishore"
"parveen  puran","parveen  puran"
"bhikhari","bhikhari"
"md. hasrat khan","md. hasrat khan"
"rahul","rahul"
"chaman lal","chaman lal"
"sunil","sunil"
"shamshad","shamshad"
"rakesh  sonu","rakesh  sonu"
"sunny","sunny"
"farman","farman"
"abhijit singh","abhijit singh"
"sandeep kumar","sandeep kumar"
"vivek shokeen","vivek shokeen"
"sanjeev ratan","sanjeev ratan"
"mahadev parshad","mahadev parshad"
"shayam kumar","shayam kumar"
"tarun","tarun"
"chitprit singh","chitprit singh"
"raja ram","raja ram"
"subham","subham"
"usman","usman"
"shyam lal","shyam lal"
"sachin lakhera","sachin lakhera"
"jagdish mushar","jagdish mushar"
"hakimuddin","hakimuddin"
"santosh","santosh"
"suman kumar","suman kumar"
"ajay kumar  chautu","ajay kumar  chautu"
"pahalwan singh","pahalwan singh"
"chhidu ali","chhidu ali"
"surender nath saini","surender nath saini"
"leela ram","leela ram"
"atul","atul"
"susant","susant"
"sunil","sunil"
"lalit","lalit"
"imran khureshi","imran khureshi"
"nikhil","nikhil"
"parvej alam","parvej alam"
"raman","raman"
"kaushallala","kaushallala"
"sarip ahmad","sarip ahmad"
"pawan kumar","pawan kumar"
"arshad ali","arshad ali"
"saddam hussain","saddam hussain"
"dharmraj","dharmraj"
"mr. kishan lal","mr. kishan lal"
"hardas","hardas"
"hardass","hardass"
"pawan kumar","pawan kumar"
"nitin kumar","nitin kumar"
"devendra","devendra"
"anjum","anjum"
"vijay kumar","vijay kumar"
"israil","israil"
"kalu","kalu"
"devesh kadyan","devesh kadyan"
"dinesh","dinesh"
"divyansh with father","divyansh with father"
"chetan","chetan"
"ankit kumar","ankit kumar"
"vaibahv","vaibahv"
"ajay","ajay"
"rajesh kumar","rajesh kumar"
"govind","govind"
"ashok kumar","ashok kumar"
"vikas","vikas"
"kunal kumar singh","kunal kumar singh"
"shrikant manjhi","shrikant manjhi"
"vikash kumar","vikash kumar"
"risiraj","risiraj"
"awedhesh kumar","awedhesh kumar"
"manjeet","manjeet"
"parveen","parveen"
"mohit","mohit"
"shivam","shivam"
"mahender","mahender"
"sanjay","sanjay"
"shivam s/o","shivam s/o"
"gaurav","gaurav"
"rajender kumar","rajender kumar"
"dayaram","dayaram"
"virender","virender"
"vimal","vimal"
"elwin lal","elwin lal"
"raju","raju"
"mahender mishra","mahender mishra"
"jaipal singh","jaipal singh"
"sunder singh kaintura","sunder singh kaintura"
"subash shani","subash shani"
"vipin sharma","vipin sharma"
"gaurav gupta","gaurav gupta"
"rohaan sadat","rohaan sadat"
"mohd kamran","mohd kamran"
"ankit","ankit"
"ramchander","ramchander"
"rahul dhawan","rahul dhawan"
"harpreet singh","harpreet singh"
"aman kumar","aman kumar"
"ramdev sharma","ramdev sharma"
"vikki","vikki"
"mr. satyanara","mr. satyanara"
"sheetal prsad","sheetal prsad"
"akashya tyagi","akashya tyagi"
"mohit brig","mohit brig"
"manish ghai","manish ghai"
"manoj kumar shrivastav","manoj kumar shrivastav"
"sanjay","sanjay"
"ganga ram","ganga ram"
"jiwan dhir","jiwan dhir"
"rajeev","rajeev"
"ravi kumar","ravi kumar"
"abdul rahim","abdul rahim"
"manish ghai","manish ghai"
"shashai ranjan shah","shashai ranjan shah"
"mohan lal","mohan lal"
"goverdhan","goverdhan"
"lukman","lukman"
"amit kumar jaina","amit kumar jaina"
"govind","govind"
"bhudhashen","bhudhashen"
"sardeep","sardeep"
"pawan kumar sharam","pawan kumar sharam"
"naveen sharma","naveen sharma"
"brijesh","brijesh"
"nirmal","nirmal"
"gourav","gourav"
"luv kumar sharma","luv kumar sharma"
"netram","netram"
"iswar lal raigar","iswar lal raigar"
"nikhil shukla","nikhil shukla"
"monti","monti"
"deepak","deepak"
"deepak kumar","deepak kumar"
"anuj bholu","anuj bholu"
"gourav verma","gourav verma"
"hariom","hariom"
"moh.javed","moh.javed"
"raju","raju"
"raj kapoor","raj kapoor"
"akshay","akshay"
"mohd. firoz","mohd. firoz"
"shekhar","shekhar"
"sawali mahto","sawali mahto"
"laxman sinsh","laxman sinsh"
"mho. majid","mho. majid"
"mho. majid","mho. majid"
"satyanarayan darji","satyanarayan darji"
"satyanarayan darji","satyanarayan darji"
"perkash","perkash"
"laxman","laxman"
"akram","akram"
"niranjan choudhary","niranjan choudhary"
"satyender","satyender"
"amit kumar","amit kumar"
"md. saleem","md. saleem"
"naveen kumar","naveen kumar"
"vikash malik","vikash malik"
"bhajan lal","bhajan lal"
"tek bahadur","tek bahadur"
"neeraj sharma","neeraj sharma"
"tunda urf nathi","tunda urf nathi"
"subhash","subhash"
"vinod","vinod"
"yash goyal","yash goyal"
"rajveer singh","rajveer singh"
"pardeep","pardeep"
"abhilash  dabba","abhilash  dabba"
"narender singh","narender singh"
"mumtaj","mumtaj"
"suhail","suhail"
"gahnshyam","gahnshyam"
"ramesh chand","ramesh chand"
"kuldeep","kuldeep"
"salaman","salaman"
"chunnu","chunnu"
"rinku","rinku"
"rohit sharma","rohit sharma"
"mohd  ashlam","mohd  ashlam"
"naveen nischal","naveen nischal"
"sharee chand  babu","sharee chand  babu"
"akhlesh paswan","akhlesh paswan"
"mohini","mohini"
"allaraji","allaraji"
"roshan","roshan"
"lalit kumar","lalit kumar"
"firoj ahmad","firoj ahmad"
"parveen","parveen"
"rajender","rajender"
"arun","arun"
"jainab","jainab"
"vikas","vikas"
"kudeep","kudeep"
"prem chand","prem chand"
"tilakram","tilakram"
"ishant sharma","ishant sharma"
"ravinder dhaka","ravinder dhaka"
"jitender singh","jitender singh"
"baljeet singh","baljeet singh"
"arsad","arsad"
"dayaram","dayaram"
"swami nath","swami nath"
"mohd. akhtar hussain","mohd. akhtar hussain"
"sohan singh rawat","sohan singh rawat"
"ramesh  bansal","ramesh  bansal"
"rohit","rohit"
"krishna","krishna"
"sita ram","sita ram"
"megharam","megharam"
"narender","narender"
"narendernarender bagdi","narendernarender bagdi"
"dhiraj","dhiraj"
"noor mohammad","noor mohammad"
"rahul","rahul"
"rajibul","rajibul"
"prabhu dayal sharma","prabhu dayal sharma"
"aakash kumar","aakash kumar"
"rajnish gupta","rajnish gupta"
"varun s/o mahinder pal","varun s/o mahinder pal"
"rijwan","rijwan"
"ashok kumar","ashok kumar"
"vinod kumar","vinod kumar"
"mukesh","mukesh"
"chet ram s/o ram chander","chet ram s/o ram chander"
"jahid","jahid"
"krishan kumar","krishan kumar"
"rajesh kumar","rajesh kumar"
"lal singh","lal singh"
"sanjay","sanjay"
"shreee mahaverr prasad","shreee mahaverr prasad"
"pawan kumar","pawan kumar"
"shri gangabal singh","shri gangabal singh"
"kalu","kalu"
"arif","arif"
"shambu dayal","shambu dayal"
"parbhat jha","parbhat jha"
"rehmat ali","rehmat ali"
"ramkhilawan","ramkhilawan"
"meena","meena"
"dhrampla","dhrampla"
"shiv narayan","shiv narayan"
"hiten dev","hiten dev"
"ankit","ankit"
"हिलेरी प","हिलेरी प"
"chandru","chandru"
"ankus puri","ankus puri"
"shriram s/o lakhan dass","shriram s/o lakhan dass"
"abdul samad","abdul samad"
"mohd salahuddin","mohd salahuddin"
"om prakash maheshwari","om prakash maheshwari"
"amit","amit"
"shyam pal","shyam pal"
"sunil","sunil"
"ravi","ravi"
"lallu","lallu"
"sonu","sonu"
"jeete","jeete"
"saurabh","saurabh"
"deepak","deepak"
"umashanker","umashanker"
"sumer singh","sumer singh"
"moh iqbal","moh iqbal"
"ravi rakuwar","ravi rakuwar"
"sunil kumar","sunil kumar"
"aamin","aamin"
"abhishek","abhishek"
"sagar goswami","sagar goswami"
"pabitra bhoi","pabitra bhoi"
"vicky","vicky"
"om prakash maheshwari","om prakash maheshwari"
"chandru","chandru"
"vicky","vicky"
"sam midde","sam midde"
"pappu","pappu"
"bheem mukhiya","bheem mukhiya"
"jagdish kumar sagar","jagdish kumar sagar"
"deepak aggarwal","deepak aggarwal"
"amit","amit"
"mukesh chand chaturvedi","mukesh chand chaturvedi"
"amit kumar","amit kumar"
"raj dev singh","raj dev singh"
"rohit","rohit"
"vikash kumar","vikash kumar"
"sudhir","sudhir"
"rahul","rahul"
"rajesh sharma","rajesh sharma"
"praveen","praveen"
"bhagwati prasad","bhagwati prasad"
"aamir","aamir"
"aamir","aamir"
"vasim","vasim"
"pramod tyagi","pramod tyagi"
"madanlal","madanlal"
"jaipal singh  manoj","jaipal singh  manoj"
"raju","raju"
"ajay","ajay"
"sahil","sahil"
"nadeem s/o shahanshah","nadeem s/o shahanshah"
"abhinay","abhinay"
"aanand kumar","aanand kumar"
"abhishik partap singh","abhishik partap singh"
"pankaj kumar","pankaj kumar"
"pawan kumar","pawan kumar"
"sanjeev","sanjeev"
"ramesh kumar","ramesh kumar"
"roop singh","roop singh"
"balveer sing chawla","balveer sing chawla"
"perveen kumar","perveen kumar"
"sanjay yadav","sanjay yadav"
"vivek raj","vivek raj"
"nidhi","nidhi"
"neeraj jain","neeraj jain"
"akhlesh  babloo","akhlesh  babloo"
"jai kishan","jai kishan"
"kamal kishor saini","kamal kishor saini"
"himansu","himansu"
"parmeshwar das","parmeshwar das"
"kartik das","kartik das"
"abhishek","abhishek"
"mohit","mohit"
"kantil lal","kantil lal"
"siraj","siraj"
"jagdish","jagdish"
"shankar lal verma","shankar lal verma"
"vinod kumar","vinod kumar"
"pradeep kumar","pradeep kumar"
"ram kishan","ram kishan"
"rahul kumar tiwari","rahul kumar tiwari"
"pawan","pawan"
"suresh chander","suresh chander"
"raju singh","raju singh"
"mohd. kaif","mohd. kaif"
"praveen kumar girdhar","praveen kumar girdhar"
"santosh","santosh"
"raju","raju"
"jatin sharma","jatin sharma"
"hemant","hemant"
"ujjwal kumar  bittu","ujjwal kumar  bittu"
"nagaji","nagaji"
"rahul","rahul"
"abhaysingh","abhaysingh"
"mohd. vashim","mohd. vashim"
"dharmveer singh","dharmveer singh"
"kalla","kalla"
"anish ahamad","anish ahamad"
"vikrant  vicky","vikrant  vicky"
"deepak","deepak"
"pooja","pooja"
"suresh  kumar  munna","suresh  kumar  munna"
"rinku","rinku"
"deepak tomar","deepak tomar"
"dinesh","dinesh"
"bablu singh","bablu singh"
"shardha nand","shardha nand"
"insaf ali","insaf ali"
"tuka ram maruti ghonde","tuka ram maruti ghonde"
"viney","viney"
"deba prasad","deba prasad"
"naseem ahmed","naseem ahmed"
"amit","amit"
"shaubha ram","shaubha ram"
"abhay papnoi","abhay papnoi"
"shahid","shahid"
"bhotra","bhotra"
"aalam singh","aalam singh"
"parmod  kumar","parmod  kumar"
"amir hussain","amir hussain"
"rahul","rahul"
"vicky","vicky"
"gulshan chadda","gulshan chadda"
"upender narayan jha","upender narayan jha"
"aslam","aslam"
"mani manohar  prasad","mani manohar  prasad"
"ajay","ajay"
"idrish ali","idrish ali"
"sahbuddin","sahbuddin"
"maatwar singh","maatwar singh"
"santosh kumar","santosh kumar"
"vijay","vijay"
"lalit pandey","lalit pandey"
"shaulal","shaulal"
"istkhar ali  shanu","istkhar ali  shanu"
"sudesh kumar  suresh","sudesh kumar  suresh"
"pankaj yadav","pankaj yadav"
"ranjeet  kumar","ranjeet  kumar"
"vijay","vijay"
"ravi kumar batra","ravi kumar batra"
"surinder singh","surinder singh"
"dinesh","dinesh"
"mahesh","mahesh"
"gaurav","gaurav"
"sunil gurjer","sunil gurjer"
"rajesh tiwari","rajesh tiwari"
"shakir","shakir"
"akeel","akeel"
"mithun kumar","mithun kumar"
"syed arafat husain","syed arafat husain"
"pawan kumar","pawan kumar"
"raja","raja"
"vishnu","vishnu"
"vinod  raju","vinod  raju"
"ashok kumar","ashok kumar"
"sameer","sameer"
"pawan","pawan"
"aditya arya","aditya arya"
"satish","satish"
"himanshu mahajan","himanshu mahajan"
"manoj","manoj"
"ramanand tyagi","ramanand tyagi"
"sandeep","sandeep"
"ravi arora","ravi arora"
"nasrul","nasrul"
"ramesh singh visth","ramesh singh visth"
"bijender","bijender"
"ankit kumar","ankit kumar"
"vinod kumar","vinod kumar"
"hemant kumar","hemant kumar"
"aditya","aditya"
"arun singh","arun singh"
"paras chawla","paras chawla"
"mukul sharma","mukul sharma"
"parveshpankaj","parveshpankaj"
"harsh vardhan sharma","harsh vardhan sharma"
"bhalaram","bhalaram"
"ritesh","ritesh"
"rekha","rekha"
"sachin","sachin"
"sonam","sonam"
"rampaal","rampaal"
"laxmi narayan malpani","laxmi narayan malpani"
"rajesh sharma","rajesh sharma"
"surendra","surendra"
"praveen","praveen"
"parveen kumar","parveen kumar"
"saurab","saurab"
"hanif khan","hanif khan"
"nitin","nitin"
"sagar","sagar"
"ashwani","ashwani"
"veer singh","veer singh"
"dilshad","dilshad"
"dineesh khatik","dineesh khatik"
"surjeet singh","surjeet singh"
"rahul","rahul"
"saif","saif"
"veerander","veerander"
"om beer singh","om beer singh"
"virender","virender"
"pyare lal","pyare lal"
"sonuakil","sonuakil"
"ankit","ankit"
"sonuakil","sonuakil"
"sunil kumar","sunil kumar"
"raju khan","raju khan"
"gopal","gopal"
"babu lal yadav","babu lal yadav"
"sunil gujar","sunil gujar"
"parmjeet rai","parmjeet rai"
"ilayat mudda","ilayat mudda"
"pawan kumar","pawan kumar"
"upender dass","upender dass"
"azad hussain","azad hussain"
"sunil kumar","sunil kumar"
"abhishek","abhishek"
"sablu","sablu"
"parashram","parashram"
"himanshu","himanshu"
"deepak","deepak"
"dayaram s/o madan lal lohar 28 years r/o madanpura","dayaram s/o madan lal lohar 28 years r/o madanpura"
"devanand kushwaha","devanand kushwaha"
"narendra singh","narendra singh"
"pravin kasana","pravin kasana"
"sonu","sonu"
"furkhan","furkhan"
"tinku","tinku"
"amar","amar"
"mayank","mayank"
"vinod kumar","vinod kumar"
"ishwar singh aggarwal","ishwar singh aggarwal"
"kalyan singh kallu","kalyan singh kallu"
"rahul","rahul"
"shyam sunder","shyam sunder"
"abhishek","abhishek"
"rajesh kumar","rajesh kumar"
"pintu saini","pintu saini"
"satish","satish"
"ramu","ramu"
"babu lal yadav","babu lal yadav"
"khadak singh","khadak singh"
"gautam","gautam"
"om prakash","om prakash"
"prakash gupta","prakash gupta"
"ajit singh","ajit singh"
"surender  prince","surender  prince"
"satpal chauhan","satpal chauhan"
"sedarath","sedarath"
"sukhbir tanwar","sukhbir tanwar"
"virender","virender"
"bhajan lal","bhajan lal"
"jagdish sharma","jagdish sharma"
"raju gharami","raju gharami"
"mohd. almas","mohd. almas"
"raja muttu","raja muttu"
"vasa ram","vasa ram"
"shankar lal","shankar lal"
"libin lukkha","libin lukkha"
"laukush banti","laukush banti"
"shanu","shanu"
"ram chander","ram chander"
"baccha singh","baccha singh"
"ajit singh","ajit singh"
"rakesh alias kalua","rakesh alias kalua"
"bhupender pal","bhupender pal"
"rudhra pratap","rudhra pratap"
"ghaseeta ram","ghaseeta ram"
"vipul vats","vipul vats"
"vijay","vijay"
"pawan","pawan"
"parkash kumar","parkash kumar"
"shokar khan","shokar khan"
"arun kumar tiwari","arun kumar tiwari"
"surender  manoj","surender  manoj"
"jittender","jittender"
"mohd. arman","mohd. arman"
"harish kumar","harish kumar"
"ram narayan","ram narayan"
"sunil","sunil"
"mohd. ajim","mohd. ajim"
"abhishek tiwari","abhishek tiwari"
"yogender choudhary","yogender choudhary"
"tinku singh","tinku singh"
"amar deep gupta","amar deep gupta"
"saroj kumar","saroj kumar"
"sandeep kumar","sandeep kumar"
"ramprasad  ramu","ramprasad  ramu"
"rajeev gupta","rajeev gupta"
"mahadev  dalip","mahadev  dalip"
"deepak","deepak"
"ajay","ajay"
"kamal","kamal"
"naim","naim"
"rvindra bablu","rvindra bablu"
"banshi lal","banshi lal"
"parmod s/o  ganga shran","parmod s/o  ganga shran"
"mohd jaid","mohd jaid"
"dinesh","dinesh"
"tisar parasar","tisar parasar"
"rishi","rishi"
"ravi","ravi"
"mukesh kumar","mukesh kumar"
"anil","anil"
"manish","manish"
"omparkash","omparkash"
"miha singh","miha singh"
"rajendra singh","rajendra singh"
"ranjeet","ranjeet"
"sushil","sushil"
"rakesh soni","rakesh soni"
"abdulla","abdulla"
"ramniwasj  pintu","ramniwasj  pintu"
"shyam lal gupta","shyam lal gupta"
"naresh kumar","naresh kumar"
"sonu","sonu"
"smt ashan","smt ashan"
"braham singh","braham singh"
"hisham singh","hisham singh"
"sitare","sitare"
"monu","monu"
"imran","imran"
"dolat ram","dolat ram"
"deepak kumar","deepak kumar"
"gaurav","gaurav"
"viccky","viccky"
"raj kumar  kale","raj kumar  kale"
"harish","harish"
"naveen kumar pandit","naveen kumar pandit"
"dinesh","dinesh"
"saurabh beeryani","saurabh beeryani"
"rohit beeryani","rohit beeryani"
"mo. firoj","mo. firoj"
"sunil kumar","sunil kumar"
"panchhi ramji","panchhi ramji"
"prabhatyashi urf harsit","prabhatyashi urf harsit"
"gopal lal meena","gopal lal meena"
"trilok chand","trilok chand"
"rohit  nikki","rohit  nikki"
"danish","danish"
"mayank sharma","mayank sharma"
"rajesh mehra","rajesh mehra"
"chandki ram","chandki ram"
"veer singh","veer singh"
"aman singh","aman singh"
"harpreet dham","harpreet dham"
"sanjay","sanjay"
"jahir ahmad","jahir ahmad"
"rakho hari","rakho hari"
"narhasi dass","narhasi dass"
"mokida","mokida"
"rinku","rinku"
"poonam","poonam"
"santu & ramesh","santu & ramesh"
"rajesh patra","rajesh patra"
"munnawar ali","munnawar ali"
"ajay kumar","ajay kumar"
"ashok kumar","ashok kumar"
"ashok kumar","ashok kumar"
"kunda swami","kunda swami"
"noori","noori"
"dilip singh","dilip singh"
"naresh garg","naresh garg"
"ramdin","ramdin"
"roshan","roshan"
"manish panday","manish panday"
"baccha prashad","baccha prashad"
"aanil yadav","aanil yadav"
"deepak","deepak"
"ved kumar yadav","ved kumar yadav"
"mohd mukeem","mohd mukeem"
"raghbir","raghbir"
"vinod kumar","vinod kumar"
"raghbir","raghbir"
"sandeep","sandeep"
"ramdyal singh  faaggu lal mehto","ramdyal singh  faaggu lal mehto"
"mukesh singh","mukesh singh"
"narender kumar","narender kumar"
"ramdyal  faggu lal mehto","ramdyal  faggu lal mehto"
"pardeep kumar mathur","pardeep kumar mathur"
"vijay","vijay"
"ramkumar","ramkumar"
"dinesh kumar","dinesh kumar"
"ratan  lal","ratan  lal"
"yogesh","yogesh"
"parveen","parveen"
"shiv achariy","shiv achariy"
"pravesh","pravesh"
"kamal kala","kamal kala"
"ramkumar","ramkumar"
"heeralal","heeralal"
"harpal kishan","harpal kishan"
"bablu","bablu"
"udit","udit"
"bhagwan dass","bhagwan dass"
"harish kumar","harish kumar"
"raj kamal","raj kamal"
"ashu","ashu"
"harwindra singh","harwindra singh"
"nand ram","nand ram"
"pawan kumar","pawan kumar"
"krishan lal arora","krishan lal arora"
"shivram","shivram"
"amit kumar","amit kumar"
"ramswrup bhatya","ramswrup bhatya"
"manish","manish"
"laxmanram","laxmanram"
"jai parkash","jai parkash"
"ritik","ritik"
"jamshed","jamshed"
"devinder sunar","devinder sunar"
"isthar  nanna","isthar  nanna"
"avnish kumar","avnish kumar"
"sunil","sunil"
"kisori lal","kisori lal"
"moshad ali","moshad ali"
"viresh","viresh"
"dharmender","dharmender"
"sahdev mishra","sahdev mishra"
"umardaraz","umardaraz"
"shamshudin","shamshudin"
"subhash","subhash"
"prem ranjan benerjee","prem ranjan benerjee"
"ravi kumar","ravi kumar"
"ravi","ravi"
"parveen kumar","parveen kumar"
"abhishek","abhishek"
"nathuram","nathuram"
"mohd. farvej sha","mohd. farvej sha"
"prakash","prakash"
"nand kishore","nand kishore"
"gudiya","gudiya"
"abhishek","abhishek"
"neeraj kumar","neeraj kumar"
"som nath","som nath"
"anil","anil"
"vikram","vikram"
"shahboob","shahboob"
"firoz ahemad","firoz ahemad"
"ajay","ajay"
"hanuman","hanuman"
"benu malakar","benu malakar"
"tulsi sharma","tulsi sharma"
"agrej kumar ajay","agrej kumar ajay"
"al0k awasthi","al0k awasthi"
"amir","amir"
"hari dutt","hari dutt"
"balwant singh","balwant singh"
"noor hassan","noor hassan"
"abishek kumar","abishek kumar"
"sardar santbir singh","sardar santbir singh"
"abdul ananula khan","abdul ananula khan"
"raja ram","raja ram"
"praveen kumar pal","praveen kumar pal"
"kanda swari","kanda swari"
"shaboob","shaboob"
"gurubaksh","gurubaksh"
"shani","shani"
"ankit","ankit"
"mukesh kumar","mukesh kumar"
"arvind","arvind"
"subhash","subhash"
"suraj","suraj"
"sonu","sonu"
"deepu","deepu"
"rocky","rocky"
"pankaj","pankaj"
"mohd.mujefir","mohd.mujefir"
"danish ahmad","danish ahmad"
"panna lal","panna lal"
"kifayat tula khan","kifayat tula khan"
"sahil","sahil"
"yogesh","yogesh"
"vishal","vishal"
"faisal","faisal"
"shri gulshan kumar","shri gulshan kumar"
"ram ji gupta","ram ji gupta"
"sandeep","sandeep"
"ajay kumar","ajay kumar"
"raju mahto","raju mahto"
"vinod kesri","vinod kesri"
"ramgopal singh","ramgopal singh"
"harish","harish"
"yudhbir","yudhbir"
"gaurav","gaurav"
"aman sharma","aman sharma"
"bagwan das","bagwan das"
"jagan","jagan"
"vaibhav","vaibhav"
"sanjay","sanjay"
"ravi","ravi"
"prem lal","prem lal"
"mahkar","mahkar"
"naimuddin","naimuddin"
"vikas s/o akhilesh","vikas s/o akhilesh"
"ramveer","ramveer"
"dharampal","dharampal"
"jaisigh","jaisigh"
"shahir","shahir"
"rajesh sharma","rajesh sharma"
"uma shankar soni","uma shankar soni"
"abhishek kumar","abhishek kumar"
"ashish","ashish"
"subesh","subesh"
"brijesh","brijesh"
"sunil kumar","sunil kumar"
"vazid","vazid"
"mohit","mohit"
"brijesh","brijesh"
"ruksar kausar","ruksar kausar"
"pappu","pappu"
"rajiv","rajiv"
"ajit","ajit"
"raju khan","raju khan"
"parven","parven"
"nathu singh","nathu singh"
"arun dabas","arun dabas"
"madhu","madhu"
"kundan","kundan"
"sugar singh","sugar singh"
"firoz khan","firoz khan"
"chandar mohan","chandar mohan"
"baliram khanak","baliram khanak"
"hareshwar prasad","hareshwar prasad"
"naveen","naveen"
"anuj kumar","anuj kumar"
"vinay kumar","vinay kumar"
"narayan singh","narayan singh"
"faizal hussain","faizal hussain"
"abdul kalam","abdul kalam"
"akash","akash"
"sudhir","sudhir"
"baljeet singh","baljeet singh"
"dinesh  chaund","dinesh  chaund"
"bulad akhtar","bulad akhtar"
"madan pal","madan pal"
"deepak","deepak"
"fakir singh rawat","fakir singh rawat"
"arjun","arjun"
"charan singh  minchu","charan singh  minchu"
"girdhari","girdhari"
"mohanram","mohanram"
"shamshad","shamshad"
"sachin","sachin"
"kasim","kasim"
"jeesan","jeesan"
"rajesh","rajesh"
"shahbaz","shahbaz"
"sahbaj s/o latif musalman","sahbaj s/o latif musalman"
"rajat gupta","rajat gupta"
"mahender","mahender"
"nanhe lal","nanhe lal"
"wasim","wasim"
"ashok kumar","ashok kumar"
"sachin","sachin"
"vasim","vasim"
"praveen kumar","praveen kumar"
"alok singh","alok singh"
"rajbir singh","rajbir singh"
"dalchand","dalchand"
"mohit kumar","mohit kumar"
"ansal topo","ansal topo"
"vinos kumar","vinos kumar"
"terence nameirak pam","terence nameirak pam"
"attar singh","attar singh"
"mithlesh mishra","mithlesh mishra"
"bilal","bilal"
"nannu ram","nannu ram"
"bablu pandey","bablu pandey"
"nitin","nitin"
"surja jat","surja jat"
"rajender","rajender"
"joydeep singh","joydeep singh"
"amit kumar singh","amit kumar singh"
"balwant","balwant"
"kamil","kamil"
"pushkar","pushkar"
"dhreej","dhreej"
"sanju","sanju"
"manoj kumar khurana  alongwith e-rickshaw","manoj kumar khurana  alongwith e-rickshaw"
"sandeep alongwith auto","sandeep alongwith auto"
"sakir ali","sakir ali"
"himanshu","himanshu"
"montu","montu"
"gurjit singh","gurjit singh"
"lokesh","lokesh"
"moh irfan","moh irfan"
"jgdish sharma","jgdish sharma"
"jitender  jeetu","jitender  jeetu"
"jagmohan","jagmohan"
"vinod kumar  vinnu","vinod kumar  vinnu"
"mooldan singh","mooldan singh"
"babu","babu"
"raja","raja"
"surender","surender"
"ratan lal sharma","ratan lal sharma"
"mohd. haider","mohd. haider"
"kaleem","kaleem"
"vicky","vicky"
"manish","manish"
"amit","amit"
"ankitudai","ankitudai"
"mohd. firoz","mohd. firoz"
"hisamuddin","hisamuddin"
"rajiv","rajiv"
"satish kumar","satish kumar"
"rambir","rambir"
"ramlal nath","ramlal nath"
"ganpatram","ganpatram"
"pooran chand","pooran chand"
"heeera lal","heeera lal"
"devanand","devanand"
"abu talha","abu talha"
"istyak","istyak"
"saieman","saieman"
"redhema munde","redhema munde"
"bhajju ram","bhajju ram"
"ramdev","ramdev"
"ct b sathya murti","ct b sathya murti"
"tarun  monu","tarun  monu"
"vijay kumar","vijay kumar"
"ravi","ravi"
"suraj munda","suraj munda"
"gaurav kumar","gaurav kumar"
"samer bahadur","samer bahadur"
"bhagwan nishad","bhagwan nishad"
"shubham thapa","shubham thapa"
"anantram","anantram"
"shubham thapa","shubham thapa"
"tarun monu","tarun monu"
"dilshad","dilshad"
"neeraj","neeraj"
"pannalal","pannalal"
"sikandar sahu","sikandar sahu"
"aphasana  & mukesh & narendra","aphasana  & mukesh & narendra"
"bitto kumar","bitto kumar"
"rajiv chawala","rajiv chawala"
"sunil","sunil"
"vikram   vicky","vikram   vicky"
"sanju","sanju"
"nadim","nadim"
"sharukh khan","sharukh khan"
"rijwan","rijwan"
"mohd farhan","mohd farhan"
"budhan","budhan"
"riyasat ali","riyasat ali"
"bhulan kumar","bhulan kumar"
"rajeev kumar","rajeev kumar"
"suraja ram","suraja ram"
"rohil","rohil"
"rajendra chourasiya","rajendra chourasiya"
"anand","anand"
"gulab nabbi","gulab nabbi"
"yashpal nagpal","yashpal nagpal"
"varun kumar","varun kumar"
"hritik methews s/o rainlad methews","hritik methews s/o rainlad methews"
"ranjeet singh","ranjeet singh"
"mahesh saini","mahesh saini"
"sameer","sameer"
"naveen rastogy","naveen rastogy"
"daya anand","daya anand"
"ali ahmad","ali ahmad"
"prince singh","prince singh"
"deepak gupta","deepak gupta"
"jamad ali","jamad ali"
"jamil","jamil"
"amol mishra","amol mishra"
"ramjeet","ramjeet"
"kailash","kailash"
"ved prakash","ved prakash"
"kaushal kumar","kaushal kumar"
"sidharth vermani","sidharth vermani"
